driver_id,date,day_of_week,stop_id,stop_name,lat,lng,visit_time,visit_hour,visit_duration_min,travel_time_min,traffic_mult,traffic_zone,stop_sequence,total_stops
D8,2026-02-21,5,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,08:22,8,20,12.6,1.58,low_traffic,1,4
D8,2026-02-21,5,L07,More Supermarket Mahanagar,26.933135,80.871408,08:54,8,20,26.8,1.34,low_traffic,2,4
D8,2026-02-21,5,L48,Raymond Shop Chinhat,26.917151,80.944587,09:40,9,26,18.8,1.57,medium_traffic,3,4
D8,2026-02-21,5,L28,Tea Trunk Chinhat,26.872154,81.055887,10:24,10,40,12.8,1.6,low_traffic,4,4
D8,2026-02-23,0,L37,HP Store Mahanagar,26.718136,81.02822,08:02,8,38,24.8,1.38,low_traffic,1,7
D8,2026-02-23,0,L08,V-Mart Chinhat,26.763974,80.863885,09:04,9,21,50.4,1.68,low_traffic,2,7
D8,2026-02-23,0,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,10:15,10,24,31.5,1.5,low_traffic,3,7
D8,2026-02-23,0,L18,MedPlus Mahanagar,26.967764,81.026383,11:10,11,19,11.3,0.94,low_traffic,4,7
D8,2026-02-23,0,L07,More Supermarket Mahanagar,26.933135,80.871408,11:40,11,26,25.1,0.93,low_traffic,5,7
D8,2026-02-23,0,L28,Tea Trunk Chinhat,26.872154,81.055887,12:31,12,30,11.8,0.91,low_traffic,6,7
D8,2026-02-23,0,L47,Manyavar Mahanagar,26.914504,80.962132,13:12,13,17,11.9,1.19,medium_traffic,7,7
D8,2026-02-24,1,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,08:06,8,33,35.2,1.41,low_traffic,1,7
D8,2026-02-24,1,L37,HP Store Mahanagar,26.718136,81.02822,09:14,9,37,15.6,1.73,low_traffic,2,7
D8,2026-02-24,1,L28,Tea Trunk Chinhat,26.872154,81.055887,10:06,10,41,23.9,1.59,low_traffic,3,7
D8,2026-02-24,1,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,11:10,11,24,10.2,1.02,low_traffic,4,7
D8,2026-02-24,1,L47,Manyavar Mahanagar,26.914504,80.962132,11:44,11,13,10.4,0.87,medium_traffic,5,7
D8,2026-02-24,1,L18,MedPlus Mahanagar,26.967764,81.026383,12:07,12,21,13.5,1.04,low_traffic,6,7
D8,2026-02-24,1,L08,V-Mart Chinhat,26.763974,80.863885,12:41,12,20,14.8,0.87,low_traffic,7,7
D8,2026-02-25,2,L07,More Supermarket Mahanagar,26.933135,80.871408,09:19,9,27,19.2,1.75,low_traffic,1,5
D8,2026-02-25,2,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,10:05,10,26,38.2,1.59,low_traffic,2,5
D8,2026-02-25,2,L28,Tea Trunk Chinhat,26.872154,81.055887,11:09,11,30,22.5,0.9,low_traffic,3,5
D8,2026-02-25,2,L48,Raymond Shop Chinhat,26.917151,80.944587,12:01,12,26,15.8,0.93,medium_traffic,4,5
D8,2026-02-25,2,L47,Manyavar Mahanagar,26.914504,80.962132,12:42,12,12,25.5,0.88,medium_traffic,5,5
D8,2026-02-26,3,L38,Boat Service Chinhat,26.900483,81.005742,09:24,9,41,27.5,1.62,low_traffic,1,5
D8,2026-02-26,3,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,10:32,10,30,18.4,1.67,low_traffic,2,5
D8,2026-02-26,3,L07,More Supermarket Mahanagar,26.933135,80.871408,11:20,11,18,11.3,0.94,low_traffic,3,5
D8,2026-02-26,3,L48,Raymond Shop Chinhat,26.917151,80.944587,11:49,11,15,11.8,0.91,medium_traffic,4,5
D8,2026-02-26,3,L47,Manyavar Mahanagar,26.914504,80.962132,12:15,12,18,29.1,0.97,medium_traffic,5,5
D8,2026-02-27,4,L47,Manyavar Mahanagar,26.914504,80.962132,08:39,8,24,20.0,1.43,medium_traffic,1,6
D8,2026-02-27,4,L18,MedPlus Mahanagar,26.967764,81.026383,09:23,9,20,30.4,1.79,low_traffic,2,6
D8,2026-02-27,4,L28,Tea Trunk Chinhat,26.872154,81.055887,10:13,10,39,37.0,1.54,low_traffic,3,6
D8,2026-02-27,4,L08,V-Mart Chinhat,26.763974,80.863885,11:29,11,13,30.0,1.0,low_traffic,4,6
D8,2026-02-27,4,L48,Raymond Shop Chinhat,26.917151,80.944587,12:12,12,21,23.5,0.87,medium_traffic,5,6
D8,2026-02-27,4,L07,More Supermarket Mahanagar,26.933135,80.871408,12:56,12,24,18.5,0.88,low_traffic,6,6
D8,2026-02-28,5,L37,HP Store Mahanagar,26.718136,81.02822,08:14,8,39,36.5,1.74,low_traffic,1,5
D8,2026-02-28,5,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,09:29,9,25,39.3,1.31,low_traffic,2,5
D8,2026-02-28,5,L07,More Supermarket Mahanagar,26.933135,80.871408,10:33,10,15,11.0,1.38,low_traffic,3,5
D8,2026-02-28,5,L18,MedPlus Mahanagar,26.967764,81.026383,10:59,10,20,18.2,1.3,low_traffic,4,5
D8,2026-02-28,5,L38,Boat Service Chinhat,26.900483,81.005742,11:37,11,38,15.8,0.88,low_traffic,5,5
D8,2026-03-02,0,L48,Raymond Shop Chinhat,26.917151,80.944587,08:33,8,25,43.8,1.75,medium_traffic,1,8
D8,2026-03-02,0,L38,Boat Service Chinhat,26.900483,81.005742,09:41,9,43,24.7,1.3,low_traffic,2,8
D8,2026-03-02,0,L47,Manyavar Mahanagar,26.914504,80.962132,10:48,10,24,34.4,1.64,medium_traffic,3,8
D8,2026-03-02,0,L18,MedPlus Mahanagar,26.967764,81.026383,11:46,11,21,28.1,0.97,low_traffic,4,8
D8,2026-03-02,0,L28,Tea Trunk Chinhat,26.872154,81.055887,12:35,12,30,25.9,0.96,low_traffic,5,8
D8,2026-03-02,0,L08,V-Mart Chinhat,26.763974,80.863885,13:30,13,20,22.2,1.11,low_traffic,6,8
D8,2026-03-02,0,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,14:12,14,21,16.1,1.24,low_traffic,7,8
D8,2026-03-02,0,L07,More Supermarket Mahanagar,26.933135,80.871408,14:49,14,18,18.8,1.25,low_traffic,8,8
D8,2026-03-03,1,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,09:40,9,22,38.1,1.36,low_traffic,1,6
D8,2026-03-03,1,L07,More Supermarket Mahanagar,26.933135,80.871408,10:40,10,17,35.2,1.76,low_traffic,2,6
D8,2026-03-03,1,L47,Manyavar Mahanagar,26.914504,80.962132,11:32,11,15,10.2,0.93,medium_traffic,3,6
D8,2026-03-03,1,L48,Raymond Shop Chinhat,26.917151,80.944587,11:57,11,26,16.0,0.94,medium_traffic,4,6
D8,2026-03-03,1,L28,Tea Trunk Chinhat,26.872154,81.055887,12:39,12,33,8.7,0.87,low_traffic,5,6
D8,2026-03-03,1,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,13:20,13,33,27.1,1.13,low_traffic,6,6
D8,2026-03-04,2,L28,Tea Trunk Chinhat,26.872154,81.055887,09:38,9,38,16.6,1.66,low_traffic,1,6
D8,2026-03-04,2,L18,MedPlus Mahanagar,26.967764,81.026383,10:32,10,21,46.2,1.54,low_traffic,2,6
D8,2026-03-04,2,L38,Boat Service Chinhat,26.900483,81.005742,11:39,11,35,30.0,1.0,low_traffic,3,6
D8,2026-03-04,2,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,12:44,12,28,21.4,0.93,low_traffic,4,6
D8,2026-03-04,2,L47,Manyavar Mahanagar,26.914504,80.962132,13:33,13,12,33.0,1.18,medium_traffic,5,6
D8,2026-03-04,2,L08,V-Mart Chinhat,26.763974,80.863885,14:18,14,23,33.0,1.18,low_traffic,6,6
D8,2026-03-05,3,L37,HP Store Mahanagar,26.718136,81.02822,08:04,8,42,35.4,1.61,low_traffic,1,7
D8,2026-03-05,3,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,09:21,9,22,31.9,1.52,low_traffic,2,7
D8,2026-03-05,3,L38,Boat Service Chinhat,26.900483,81.005742,10:14,10,46,36.7,1.53,low_traffic,3,7
D8,2026-03-05,3,L28,Tea Trunk Chinhat,26.872154,81.055887,11:36,11,36,22.6,0.87,low_traffic,4,7
D8,2026-03-05,3,L18,MedPlus Mahanagar,26.967764,81.026383,12:34,12,19,24.2,0.97,low_traffic,5,7
D8,2026-03-05,3,L47,Manyavar Mahanagar,26.914504,80.962132,13:17,13,16,34.5,1.15,medium_traffic,6,7
D8,2026-03-05,3,L08,V-Mart Chinhat,26.763974,80.863885,14:07,14,14,26.9,1.17,low_traffic,7,7
D8,2026-03-06,4,L28,Tea Trunk Chinhat,26.872154,81.055887,08:08,8,34,20.4,1.46,low_traffic,1,5
D8,2026-03-06,4,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,09:02,9,30,41.9,1.61,low_traffic,2,5
D8,2026-03-06,4,L07,More Supermarket Mahanagar,26.933135,80.871408,10:13,10,20,22.8,1.75,low_traffic,3,5
D8,2026-03-06,4,L47,Manyavar Mahanagar,26.914504,80.962132,10:55,10,16,39.4,1.46,medium_traffic,4,5
D8,2026-03-06,4,L37,HP Store Mahanagar,26.718136,81.02822,11:50,11,43,27.4,0.98,low_traffic,5,5
D8,2026-03-07,5,L08,V-Mart Chinhat,26.763974,80.863885,08:39,8,16,39.3,1.51,low_traffic,1,3
D8,2026-03-07,5,L48,Raymond Shop Chinhat,26.917151,80.944587,09:34,9,23,29.3,1.33,medium_traffic,2,3
D8,2026-03-07,5,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,10:26,10,21,37.0,1.61,low_traffic,3,3
D8,2026-03-09,0,L07,More Supermarket Mahanagar,26.933135,80.871408,09:25,9,18,34.6,1.44,low_traffic,1,5
D8,2026-03-09,0,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,10:17,10,25,40.8,1.7,low_traffic,2,5
D8,2026-03-09,0,L48,Raymond Shop Chinhat,26.917151,80.944587,11:22,11,17,19.1,0.87,medium_traffic,3,5
D8,2026-03-09,0,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,11:58,11,22,20.0,0.91,low_traffic,4,5
D8,2026-03-09,0,L37,HP Store Mahanagar,26.718136,81.02822,12:40,12,36,18.7,1.04,low_traffic,5,5
D8,2026-03-10,1,L18,MedPlus Mahanagar,26.967764,81.026383,09:00,9,19,22.1,1.7,low_traffic,1,8
D8,2026-03-10,1,L08,V-Mart Chinhat,26.763974,80.863885,09:41,9,12,32.4,1.62,low_traffic,2,8
D8,2026-03-10,1,L28,Tea Trunk Chinhat,26.872154,81.055887,10:25,10,31,19.0,1.46,low_traffic,3,8
D8,2026-03-10,1,L07,More Supermarket Mahanagar,26.933135,80.871408,11:15,11,17,9.2,1.02,low_traffic,4,8
D8,2026-03-10,1,L47,Manyavar Mahanagar,26.914504,80.962132,11:41,11,12,20.5,0.93,medium_traffic,5,8
D8,2026-03-10,1,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,12:13,12,22,15.8,0.93,low_traffic,6,8
D8,2026-03-10,1,L37,HP Store Mahanagar,26.718136,81.02822,12:50,12,33,8.7,0.97,low_traffic,7,8
D8,2026-03-10,1,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,13:31,13,25,16.5,1.27,low_traffic,8,8
D8,2026-03-11,2,L37,HP Store Mahanagar,26.718136,81.02822,09:30,9,41,36.2,1.45,low_traffic,1,7
D8,2026-03-11,2,L47,Manyavar Mahanagar,26.914504,80.962132,10:47,10,23,38.3,1.42,medium_traffic,2,7
D8,2026-03-11,2,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,11:48,11,22,10.3,0.94,low_traffic,3,7
D8,2026-03-11,2,L48,Raymond Shop Chinhat,26.917151,80.944587,12:20,12,14,13.8,0.92,medium_traffic,4,7
D8,2026-03-11,2,L07,More Supermarket Mahanagar,26.933135,80.871408,12:47,12,27,19.4,0.88,low_traffic,5,7
D8,2026-03-11,2,L28,Tea Trunk Chinhat,26.872154,81.055887,13:33,13,30,9.4,1.17,low_traffic,6,7
D8,2026-03-11,2,L18,MedPlus Mahanagar,26.967764,81.026383,14:12,14,19,9.9,1.1,low_traffic,7,7
D8,2026-03-12,3,L08,V-Mart Chinhat,26.763974,80.863885,09:18,9,24,21.6,1.35,low_traffic,1,7
D8,2026-03-12,3,L37,HP Store Mahanagar,26.718136,81.02822,10:03,10,41,34.8,1.58,low_traffic,2,7
D8,2026-03-12,3,L07,More Supermarket Mahanagar,26.933135,80.871408,11:18,11,21,16.7,0.98,low_traffic,3,7
D8,2026-03-12,3,L28,Tea Trunk Chinhat,26.872154,81.055887,11:55,11,38,8.5,0.94,low_traffic,4,7
D8,2026-03-12,3,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,12:41,12,24,8.0,1.0,low_traffic,5,7
D8,2026-03-12,3,L38,Boat Service Chinhat,26.900483,81.005742,13:13,13,37,25.8,1.12,low_traffic,6,7
D8,2026-03-12,3,L47,Manyavar Mahanagar,26.914504,80.962132,14:15,14,24,33.0,1.18,medium_traffic,7,7
D8,2026-03-13,4,L08,V-Mart Chinhat,26.763974,80.863885,09:19,9,14,28.3,1.77,low_traffic,1,5
D8,2026-03-13,4,L38,Boat Service Chinhat,26.900483,81.005742,10:01,10,41,14.4,1.6,low_traffic,2,5
D8,2026-03-13,4,L18,MedPlus Mahanagar,26.967764,81.026383,10:56,10,14,44.7,1.54,low_traffic,3,5
D8,2026-03-13,4,L47,Manyavar Mahanagar,26.914504,80.962132,11:54,11,18,26.0,1.04,medium_traffic,4,5
D8,2026-03-13,4,L48,Raymond Shop Chinhat,26.917151,80.944587,12:38,12,16,19.2,1.01,medium_traffic,5,5
D8,2026-03-14,5,L47,Manyavar Mahanagar,26.914504,80.962132,09:08,9,24,30.7,1.46,medium_traffic,1,4
D8,2026-03-14,5,L37,HP Store Mahanagar,26.718136,81.02822,10:02,10,34,18.1,1.39,low_traffic,2,4
D8,2026-03-14,5,L08,V-Mart Chinhat,26.763974,80.863885,10:54,10,15,28.8,1.6,low_traffic,3,4
D8,2026-03-14,5,L28,Tea Trunk Chinhat,26.872154,81.055887,11:37,11,40,24.9,0.89,low_traffic,4,4
D8,2026-03-16,0,L38,Boat Service Chinhat,26.900483,81.005742,09:23,9,41,43.2,1.6,low_traffic,1,7
D8,2026-03-16,0,L08,V-Mart Chinhat,26.763974,80.863885,10:47,10,15,16.1,1.46,low_traffic,2,7
D8,2026-03-16,0,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,11:18,11,21,17.3,0.96,low_traffic,3,7
D8,2026-03-16,0,L48,Raymond Shop Chinhat,26.917151,80.944587,11:56,11,16,9.5,0.95,medium_traffic,4,7
D8,2026-03-16,0,L18,MedPlus Mahanagar,26.967764,81.026383,12:21,12,12,17.3,0.91,low_traffic,5,7
D8,2026-03-16,0,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,12:50,12,23,26.1,0.87,low_traffic,6,7
D8,2026-03-16,0,L37,HP Store Mahanagar,26.718136,81.02822,13:39,13,39,16.7,1.11,low_traffic,7,7
D8,2026-03-17,1,L07,More Supermarket Mahanagar,26.933135,80.871408,09:10,9,23,24.2,1.51,low_traffic,1,6
D8,2026-03-17,1,L18,MedPlus Mahanagar,26.967764,81.026383,09:57,9,18,24.3,1.62,low_traffic,2,6
D8,2026-03-17,1,L48,Raymond Shop Chinhat,26.917151,80.944587,10:39,10,25,26.5,1.47,medium_traffic,3,6
D8,2026-03-17,1,L47,Manyavar Mahanagar,26.914504,80.962132,11:30,11,17,24.8,0.99,medium_traffic,4,6
D8,2026-03-17,1,L28,Tea Trunk Chinhat,26.872154,81.055887,12:11,12,40,22.9,0.88,low_traffic,5,6
D8,2026-03-17,1,L37,HP Store Mahanagar,26.718136,81.02822,13:13,13,38,33.6,1.16,low_traffic,6,6
D8,2026-03-18,2,L48,Raymond Shop Chinhat,26.917151,80.944587,09:04,9,22,12.0,1.33,medium_traffic,1,6
D8,2026-03-18,2,L28,Tea Trunk Chinhat,26.872154,81.055887,09:38,9,35,15.6,1.73,low_traffic,2,6
D8,2026-03-18,2,L38,Boat Service Chinhat,26.900483,81.005742,10:28,10,39,14.5,1.45,low_traffic,3,6
D8,2026-03-18,2,L37,HP Store Mahanagar,26.718136,81.02822,11:21,11,37,16.0,0.94,low_traffic,4,6
D8,2026-03-18,2,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,12:14,12,24,17.9,0.94,low_traffic,5,6
D8,2026-03-18,2,L47,Manyavar Mahanagar,26.914504,80.962132,12:55,12,16,10.7,0.89,medium_traffic,6,6
D8,2026-03-19,3,L48,Raymond Shop Chinhat,26.917151,80.944587,09:12,9,17,38.6,1.43,medium_traffic,1,8
D8,2026-03-19,3,L28,Tea Trunk Chinhat,26.872154,81.055887,10:07,10,37,19.8,1.32,low_traffic,2,8
D8,2026-03-19,3,L08,V-Mart Chinhat,26.763974,80.863885,11:03,11,15,7.6,0.95,low_traffic,3,8
D8,2026-03-19,3,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,11:25,11,17,21.4,0.89,low_traffic,4,8
D8,2026-03-19,3,L07,More Supermarket Mahanagar,26.933135,80.871408,12:03,12,26,9.3,0.93,low_traffic,5,8
D8,2026-03-19,3,L37,HP Store Mahanagar,26.718136,81.02822,12:38,12,41,24.9,0.89,low_traffic,6,8
D8,2026-03-19,3,L18,MedPlus Mahanagar,26.967764,81.026383,13:43,13,15,16.6,1.28,low_traffic,7,8
D8,2026-03-19,3,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,14:14,14,28,31.0,1.29,low_traffic,8,8
D8,2026-03-20,4,L28,Tea Trunk Chinhat,26.872154,81.055887,09:35,9,40,27.4,1.52,low_traffic,1,6
D8,2026-03-20,4,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,10:42,10,15,17.3,1.33,low_traffic,2,6
D8,2026-03-20,4,L07,More Supermarket Mahanagar,26.933135,80.871408,11:14,11,21,16.0,0.94,low_traffic,3,6
D8,2026-03-20,4,L47,Manyavar Mahanagar,26.914504,80.962132,11:51,11,15,26.7,0.92,medium_traffic,4,6
D8,2026-03-20,4,L37,HP Store Mahanagar,26.718136,81.02822,12:32,12,40,15.6,1.04,low_traffic,5,6
D8,2026-03-20,4,L48,Raymond Shop Chinhat,26.917151,80.944587,13:27,13,14,30.2,1.26,medium_traffic,6,6
D8,2026-03-21,5,L07,More Supermarket Mahanagar,26.933135,80.871408,09:31,9,22,30.8,1.34,low_traffic,1,3
D8,2026-03-21,5,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,10:23,10,23,21.7,1.67,low_traffic,2,3
D8,2026-03-21,5,L47,Manyavar Mahanagar,26.914504,80.962132,11:07,11,13,26.3,1.01,medium_traffic,3,3
D8,2026-03-23,0,L07,More Supermarket Mahanagar,26.933135,80.871408,09:21,9,24,34.6,1.33,low_traffic,1,7
D8,2026-03-23,0,L38,Boat Service Chinhat,26.900483,81.005742,10:19,10,46,12.7,1.59,low_traffic,2,7
D8,2026-03-23,0,L28,Tea Trunk Chinhat,26.872154,81.055887,11:17,11,38,7.7,0.86,low_traffic,3,7
D8,2026-03-23,0,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,12:02,12,21,17.5,0.97,low_traffic,4,7
D8,2026-03-23,0,L08,V-Mart Chinhat,26.763974,80.863885,12:40,12,20,7.2,0.9,low_traffic,5,7
D8,2026-03-23,0,L47,Manyavar Mahanagar,26.914504,80.962132,13:07,13,23,37.1,1.28,medium_traffic,6,7
D8,2026-03-23,0,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,14:07,14,32,12.9,1.17,low_traffic,7,7
D8,2026-03-24,1,L07,More Supermarket Mahanagar,26.933135,80.871408,09:37,9,23,19.4,1.49,low_traffic,1,5
D8,2026-03-24,1,L28,Tea Trunk Chinhat,26.872154,81.055887,10:19,10,42,33.4,1.76,low_traffic,2,5
D8,2026-03-24,1,L08,V-Mart Chinhat,26.763974,80.863885,11:34,11,22,18.5,1.03,low_traffic,3,5
D8,2026-03-24,1,L37,HP Store Mahanagar,26.718136,81.02822,12:14,12,45,18.8,0.99,low_traffic,4,5
D8,2026-03-24,1,L48,Raymond Shop Chinhat,26.917151,80.944587,13:17,13,25,28.8,1.2,medium_traffic,5,5
D8,2026-03-25,2,L18,MedPlus Mahanagar,26.967764,81.026383,08:19,8,19,21.8,1.56,low_traffic,1,5
D8,2026-03-25,2,L08,V-Mart Chinhat,26.763974,80.863885,08:59,8,13,35.2,1.6,low_traffic,2,5
D8,2026-03-25,2,L28,Tea Trunk Chinhat,26.872154,81.055887,09:47,9,42,27.5,1.53,low_traffic,3,5
D8,2026-03-25,2,L47,Manyavar Mahanagar,26.914504,80.962132,10:56,10,16,27.0,1.59,medium_traffic,4,5
D8,2026-03-25,2,L37,HP Store Mahanagar,26.718136,81.02822,11:39,11,45,11.4,1.04,low_traffic,5,5
D8,2026-03-26,3,L08,V-Mart Chinhat,26.763974,80.863885,08:11,8,12,46.5,1.66,low_traffic,1,7
D8,2026-03-26,3,L07,More Supermarket Mahanagar,26.933135,80.871408,09:09,9,20,33.6,1.4,low_traffic,2,7
D8,2026-03-26,3,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,10:02,10,15,42.0,1.68,low_traffic,3,7
D8,2026-03-26,3,L48,Raymond Shop Chinhat,26.917151,80.944587,10:59,10,17,43.9,1.69,medium_traffic,4,7
D8,2026-03-26,3,L47,Manyavar Mahanagar,26.914504,80.962132,11:59,11,20,22.3,0.97,medium_traffic,5,7
D8,2026-03-26,3,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,12:41,12,30,15.7,0.87,low_traffic,6,7
D8,2026-03-26,3,L38,Boat Service Chinhat,26.900483,81.005742,13:26,13,46,8.8,1.1,low_traffic,7,7
D8,2026-03-27,4,L37,HP Store Mahanagar,26.718136,81.02822,09:37,9,34,26.6,1.4,low_traffic,1,6
D8,2026-03-27,4,L48,Raymond Shop Chinhat,26.917151,80.944587,10:37,10,19,46.7,1.61,medium_traffic,2,6
D8,2026-03-27,4,L08,V-Mart Chinhat,26.763974,80.863885,11:42,11,24,25.0,1.0,low_traffic,3,6
D8,2026-03-27,4,L18,MedPlus Mahanagar,26.967764,81.026383,12:31,12,20,18.7,0.85,low_traffic,4,6
D8,2026-03-27,4,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,13:09,13,19,31.9,1.1,low_traffic,5,6
D8,2026-03-27,4,L07,More Supermarket Mahanagar,26.933135,80.871408,13:59,13,21,33.1,1.14,low_traffic,6,6
D8,2026-03-28,5,L38,Boat Service Chinhat,26.900483,81.005742,09:19,9,40,24.7,1.37,low_traffic,1,3
D8,2026-03-28,5,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,10:23,10,14,28.6,1.36,low_traffic,2,3
D8,2026-03-28,5,L28,Tea Trunk Chinhat,26.872154,81.055887,11:05,11,38,28.8,0.96,low_traffic,3,3
D8,2026-03-30,0,L47,Manyavar Mahanagar,26.914504,80.962132,08:45,8,13,30.6,1.53,medium_traffic,1,7
D8,2026-03-30,0,L28,Tea Trunk Chinhat,26.872154,81.055887,09:28,9,42,52.5,1.75,low_traffic,2,7
D8,2026-03-30,0,L37,HP Store Mahanagar,26.718136,81.02822,11:02,11,36,23.2,1.01,low_traffic,3,7
D8,2026-03-30,0,L18,MedPlus Mahanagar,26.967764,81.026383,12:01,12,11,18.6,0.93,low_traffic,4,7
D8,2026-03-30,0,L08,V-Mart Chinhat,26.763974,80.863885,12:30,12,15,10.3,1.03,low_traffic,5,7
D8,2026-03-30,0,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,12:55,12,25,23.8,0.99,low_traffic,6,7
D8,2026-03-30,0,L07,More Supermarket Mahanagar,26.933135,80.871408,13:43,13,18,31.7,1.22,low_traffic,7,7
D8,2026-03-31,1,L38,Boat Service Chinhat,26.900483,81.005742,09:40,9,45,39.2,1.78,low_traffic,1,6
D8,2026-03-31,1,L18,MedPlus Mahanagar,26.967764,81.026383,11:04,11,14,25.2,0.9,low_traffic,2,6
D8,2026-03-31,1,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,11:43,11,24,20.4,1.02,low_traffic,3,6
D8,2026-03-31,1,L47,Manyavar Mahanagar,26.914504,80.962132,12:27,12,14,25.2,0.97,medium_traffic,4,6
D8,2026-03-31,1,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,13:06,13,15,12.9,1.17,low_traffic,5,6
D8,2026-03-31,1,L28,Tea Trunk Chinhat,26.872154,81.055887,13:33,13,36,17.7,1.18,low_traffic,6,6
D8,2026-04-01,2,L47,Manyavar Mahanagar,26.914504,80.962132,09:41,9,17,11.9,1.49,medium_traffic,1,5
D8,2026-04-01,2,L48,Raymond Shop Chinhat,26.917151,80.944587,10:09,10,16,29.9,1.76,medium_traffic,2,5
D8,2026-04-01,2,L07,More Supermarket Mahanagar,26.933135,80.871408,10:54,10,27,31.2,1.56,low_traffic,3,5
D8,2026-04-01,2,L08,V-Mart Chinhat,26.763974,80.863885,11:52,11,23,9.0,0.9,low_traffic,4,5
D8,2026-04-01,2,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,12:24,12,21,9.9,0.99,low_traffic,5,5
D8,2026-04-02,3,L07,More Supermarket Mahanagar,26.933135,80.871408,08:23,8,18,16.0,1.78,low_traffic,1,5
D8,2026-04-02,3,L37,HP Store Mahanagar,26.718136,81.02822,08:57,8,33,40.8,1.63,low_traffic,2,5
D8,2026-04-02,3,L18,MedPlus Mahanagar,26.967764,81.026383,10:10,10,9,19.2,1.37,low_traffic,3,5
D8,2026-04-02,3,L47,Manyavar Mahanagar,26.914504,80.962132,10:38,10,18,32.9,1.43,medium_traffic,4,5
D8,2026-04-02,3,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,11:28,11,22,10.7,0.89,low_traffic,5,5
D8,2026-04-03,4,L08,V-Mart Chinhat,26.763974,80.863885,08:01,8,24,41.3,1.59,low_traffic,1,5
D8,2026-04-03,4,L18,MedPlus Mahanagar,26.967764,81.026383,09:06,9,15,30.4,1.32,low_traffic,2,5
D8,2026-04-03,4,L27,Third Wave Coffee Mahanagar,26.96097,81.048855,09:51,9,23,41.5,1.43,low_traffic,3,5
D8,2026-04-03,4,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,10:55,10,21,48.3,1.61,low_traffic,4,5
D8,2026-04-03,4,L28,Tea Trunk Chinhat,26.872154,81.055887,12:04,12,38,12.5,0.96,low_traffic,5,5
D8,2026-04-04,5,L17,Apollo Pharmacy Rajajipuram,26.733613,81.06291,09:34,9,23,36.7,1.67,low_traffic,1,5
D8,2026-04-04,5,L37,HP Store Mahanagar,26.718136,81.02822,10:33,10,40,18.9,1.72,low_traffic,2,5
D8,2026-04-04,5,L07,More Supermarket Mahanagar,26.933135,80.871408,11:31,11,15,12.6,0.9,low_traffic,3,5
D8,2026-04-04,5,L48,Raymond Shop Chinhat,26.917151,80.944587,11:58,11,26,20.6,0.98,medium_traffic,4,5
D8,2026-04-04,5,L08,V-Mart Chinhat,26.763974,80.863885,12:44,12,13,24.0,0.96,low_traffic,5,5
D8,2026-04-06,0,L37,HP Store Mahanagar,26.718136,81.02822,08:35,8,44,42.8,1.53,low_traffic,1,5
D8,2026-04-06,0,L38,Boat Service Chinhat,26.900483,81.005742,10:01,10,38,35.5,1.48,low_traffic,2,5
D8,2026-04-06,0,L08,V-Mart Chinhat,26.763974,80.863885,11:14,11,18,14.0,1.0,low_traffic,3,5
D8,2026-04-06,0,L28,Tea Trunk Chinhat,26.872154,81.055887,11:46,11,37,20.9,0.91,low_traffic,4,5
